ID,Name,Concepticon_ID,Concepticon_Gloss
animal,animal,619,
arm,arm,1673,
ashes,ashes,646,
bark,bark,1204,
bed,bed,1663,
belly,belly,1251,
big,big,1202,
bird,bird,937,
bite,bite,1403,
blood,blood,946,
bone,bone,1394,
breast,breast,1402,
burn,burn,141,
child,child,2099,
cloud,cloud,1489,
come,come,1446,
count,count,1420,
die,die,1494,
dog,dog,2009,
drink,drink,1401,
ear,ear,1247,
eat,eat,1336,
egg,egg,744,
elephant,elephant,1290,
eye,eye,1248,
face,face,1560,
fall,fall,1280,
fatoil,"fat, oil",2551,
feather,feather,1201,
fingernail,fingernail,1258,
fire,fire,221,
firewood,fire-wood,10,
fish,fish,227,
five,five,493,
fly,fly,1441,
four,four,1500,
give,give,1447,
goat,goat,1502,
groundsoil,"ground, soil",1228,
hair,hair,2648,
head,head,1256,
hear,hear,1408,
heart,heart,1223,
horn,horn,1393,
house,house,1252,
hunger,hunger,1864,
intestine,intestine,1991,
kill,kill,1417,
knee,knee,1371,
knife,knife,1352,
know,know,1410,
leaf,leaf,628,
leg,leg,1297,
liver,liver,1224,
louse,louse,1392,
man,man,1554,
moon,moon,1313,
mouth,mouth,674,
name,name,1405,
navel,navel,1838,
neck,neck,1333,
night,night,1233,
nose,nose,1221,
one,one,1493,
person,person,683,
rain,rain,658,
road,road,667,
root,root,670,
salt,salt,1274,
sand,sand,671,
see,see,1409,
send,send,1127,
shame,shame,1776,
sing,sing,1261,
skin,skin,763,
sky,sky,1732,
sleep,sleep,1585,
smoke,smoke,778,
snake,snake,730,
spear,spear,945,
steal,steal,713,
stone,stone,857,
sun,sun,1343,
tail,tail,1220,
ten,ten,1515,
three,three,492,
tongue,tongue,1205,
tooth,tooth,1380,
tree,tree,906,
two,two,1498,
urine,urine,1142,
village,village,930,
vomit,vomit,1278,
walk,walk,1443,
war,war,935,
water,water,948,
wind,wind,960,
woman,woman,962,
dew,dew,1977,
iron,iron,621,
